slug,domain,primary_segment,primary_pocket,primary_team,sha256,source_path
automation-strategist,automation,run,enterpriseos,integration,e289e5253205ef3bafbda0f443813cb3c917c1aeb9a51c60d3803538ec9c4cd5,.bob/skills/automation-strategist/SKILL.md
automation-triage-process-exceptions,automation,run,enterpriseos,integration,f337ab25b9b5146a53486ea6f4afa609a862e48fc9b2ac18fccc96f3678a6bbb,.bob/skills/automation-triage-process-exceptions/SKILL.md
automation-validate-automation-solution,automation,run,enterpriseos,assurance,f1aac2443c0ab3d1fe91c04b2ad6244d5eaabb44cd69e4b4269d2b86535de18f,.bob/skills/automation-validate-automation-solution/SKILL.md
automation-workflow-architect,automation,run,enterpriseos,integration,1199d42dac46ca664473c12c2ba5eeecc54cee5d13b471407d4bd24fdc4c4860,.bob/skills/automation-workflow-architect/SKILL.md
automation-workflow-optimization-specialist,automation,run,enterpriseos,integration,33f1ab56948772193224421efa8a9109127be112de89c0e8a0c4b87fa2d6adab,.bob/skills/automation-workflow-optimization-specialist/SKILL.md
automation-workflow-reliability-engineer,automation,run,enterpriseos,integration,7528bd43683da615c3aa623911f815f7a470364e1cf605e008a3227642dd10e8,.bob/skills/automation-workflow-reliability-engineer/SKILL.md
automation-workflow-security-reviewer,automation,run,enterpriseos,integration,e7be2bae2e88308a57e62a03b851f625def0edaa1035ae8ffb9aa5122ace13b6,.bob/skills/automation-workflow-security-reviewer/SKILL.md
automation-workflow-testing-specialist,automation,make,buildos,integration,bb39060a2c39e5a269b9663a477f4d871841925ca94693d7da5dc804d8508fb3,.bob/skills/automation-workflow-testing-specialist/SKILL.md
autonomous-capitalist,shared-execution,invest,capitalos,t02,d9c15c2b0fccaf226f3a1cce4ff068e888490ecc6da77e1487ce8e94a77ab313,.bob/skills/autonomous-capitalist/SKILL.md
autonomous-cio-orchestrator,shared-execution,run,enterpriseos,integration,7fb1ddbb6be0a39bf363f08f11e2be540ed848cb003cceb72426b99c93736051,.bob/skills/autonomous-cio-orchestrator/SKILL.md
b2b-lead-intelligence-generator,shared-execution,sell,dealos,t03,53fc88d791c5132230cb2de0404f58afa0da484dc36dedfed48d6d2850c28a12,.bob/skills/b2b-lead-intelligence-generator/SKILL.md
b2b-personalized-outreach,shared-execution,sell,dealos,t05,f5fb18d7b1fb07fd632e7a5f93af915d685a63267c10a230cff7cc291b8bd1c8,.bob/skills/b2b-personalized-outreach/SKILL.md
background_repair,shared-execution,create,mediaos,integration,2aec10f6905249ad9f357d899616007e31e46325a855fae76b02cd4cac15df00,.bob/skills/background_repair/SKILL.md
banter_construction,shared-execution,create,mediaos,integration,a16bad15af41e9b911306978fb8dacc477cb3fece67ee9d419206290d7377cfa,.bob/skills/banter_construction/SKILL.md
behavior_gesture_design,shared-execution,create,mediaos,integration,be1bf19ccf4fe49dd63aaa3b1884106f8f36bb3153aee802e660ad3199bf344d,.bob/skills/behavior_gesture_design/SKILL.md
benchmark_evaluation,shared-execution,make,labos,assurance,21ae851273f8e56778ece7c4ca58d8fb7b72afe762af660f57f7b8cf976d9038,.bob/skills/benchmark_evaluation/SKILL.md
blocking_geography_writing,shared-execution,create,mediaos,integration,9dc9a9999c120f8acddfdbc52c21f90d4ed39632cf135ebbb3e942b1edf4e2dc,.bob/skills/blocking_geography_writing/SKILL.md
blocking_plan,shared-execution,create,mediaos,integration,af204a8c1e9d6342fd5cbb9eb81eda655e7583ef5db9972353595a4df0d30f5c,.bob/skills/blocking_plan/SKILL.md
bob-agentic-sdlc-mode-designer,shared-execution,make,buildos,integration,e4e19b5c7d3b11db45ea1bef9c769965fba8bf4f9c67eb1b93be95ca8fbca274,.bob/skills/bob-agentic-sdlc-mode-designer/SKILL.md
bob-executive-competitive-deck-builder,shared-execution,run,executiveos,t03,082e4a34a181e9f9c28a3efdefd0f27a08cbb259cb31fbda401788e51659125b,.bob/skills/bob-executive-competitive-deck-builder/SKILL.md
bob-for-z,shared-execution,learn,learningos,t04,96b8eea40449b7f09c9cd766f8f6cfccf08e6cdd4eb6311d91c06a963fdd4513,.bob/skills/bob-for-z/SKILL.md
bob-for-z-builder,shared-execution,learn,acceleratoros,assurance,2a2cc933da2979c161dda754cca81b0841194c70ceb719a06c9e6cbf1eff5f08,.bob/skills/bob-for-z-builder/SKILL.md
bob-for-z-mentor,shared-execution,learn,acceleratoros,t04,328def0edba1da3d0675aa51f10a27a512f2de8073c213c8b0dc4d49ac6a27dd,.bob/skills/bob-for-z-mentor/SKILL.md
bob-package-validation,shared-execution,create,studioos,assurance,b3e22da90f3309e1ec21cc29d880b0697fe92239a539195193114adafa9f630d,.bob/skills/bob-package-validation/SKILL.md
boblore,shared-execution,sell,partnershipos,t07,497607a4d137afb5787fc011d0e0a0598280b03b3607201ce9f8959b9a4eb133,.bob/skills/boblore/SKILL.md
book-to-film-adaptation,shared-execution,create,studioos,t03,4b0de4582ab0046d41aa2f3e11f23b1986b195670d483d95f62dae2cb8937472,.bob/skills/book-to-film-adaptation/SKILL.md
boomer-business-buyout-engine,shared-execution,invest,fundraiseos,integration,f5feda3e6bef3e70b80f83877120cde0f9276d1d1c1aa5c0a66552f4712a5901,.bob/skills/boomer-business-buyout-engine/SKILL.md
budget_envelope,shared-execution,create,mediaos,integration,14557e639862a9a3309e258551523fae3b61cd61ccd47e51b5f54d8159f51a58,.bob/skills/budget_envelope/SKILL.md
builtin-llm-models,shared-execution,run,pmoos,assurance,7890779287e6cffcd3855ea8728fa1c62cc561c52996c397453aaee6713e277d,.bob/skills/builtin-llm-models/SKILL.md
business-affairs-packaging,shared-execution,sell,pricingos,t01,b9fba9d270fcde5746f4204d7f11635c97833a2c60def90f41cd74c33a432e30,.bob/skills/business-affairs-packaging/SKILL.md
business-development-alliance-management,business-development,sell,partnershipos,integration,98c387026627ae27a6665b27ba221bea1b15c0c877bbf9cc8bd3101f3141173a,.bob/skills/business-development-alliance-management/SKILL.md
business-development-alliance-manager,business-development,sell,partnershipos,integration,034c9c4cba214b8452953cb0420f4788542f8085acdc5c451127d369d417cb53,.bob/skills/business-development-alliance-manager/SKILL.md
business-development-channel-partner-analyst,business-development,sell,partnershipos,t01,8f30e47bba767b5f4faef37bf35eee1901b7f2c377b99c480c95d4e9af86f946,.bob/skills/business-development-channel-partner-analyst/SKILL.md
business-development-channel-strategy-specialist,business-development,sell,partnershipos,integration,5d363c4886eeb80105198c1a143eb4c59496cd91f7d6630bc00e6782c2e888cb,.bob/skills/business-development-channel-strategy-specialist/SKILL.md
business-development-ecosystem-analyst,business-development,sell,partnershipos,integration,4cb27b066f1a94bbce00e2e939cd0f673b79086db600c2f8d1f83b1563b0574a,.bob/skills/business-development-ecosystem-analyst/SKILL.md
business-development-joint-gtm-strategist,business-development,sell,partnershipos,t05,f67479bbb1b44812cf12e66136c51fc25ac30c186ab0038287c4d92e0ae0c4dd,.bob/skills/business-development-joint-gtm-strategist/SKILL.md
business-development-orchestrator,business-development,sell,partnershipos,integration,af7e44e276906fbed4e129b904c7c5af1ea82c6fed73a248b3f8c681d562f7ae,.bob/skills/business-development-orchestrator/SKILL.md
business-development-partner-enablement-specialist,business-development,sell,partnershipos,t01,5a908b0418ee80a72f6b02540f5b1585d3319aeb16ef0ff69813c6a35e4e86dd,.bob/skills/business-development-partner-enablement-specialist/SKILL.md
business-development-partner-research-specialist,business-development,sell,partnershipos,t01,04056e8329466740dda4383f6c0e64b6bc4c06ab86e8316ed7a91911789d2348,.bob/skills/business-development-partner-research-specialist/SKILL.md
business-development-partnership-business-case-analyst,business-development,sell,dealos,integration,b883f8cd52db8d0b5dd0d4d07bcb665729a7a30af900c0b20a9287871c0765c2,.bob/skills/business-development-partnership-business-case-analyst/SKILL.md
business-development-partnership-due-diligence-analyst,business-development,sell,dealos,integration,ca7f5e7e23d1c7c15cf121d218b2acdb21b49cd42a1ff8dc2124679dd291a00e,.bob/skills/business-development-partnership-due-diligence-analyst/SKILL.md
business-development-partnership-negotiation-specialist,business-development,sell,dealos,t06,0a3d6559965c8347a37e57546b4cd619467890c199a1dc00b07ef901b21efc6a,.bob/skills/business-development-partnership-negotiation-specialist/SKILL.md
business-development-partnership-strategist,business-development,sell,dealos,integration,65d27b5df98686ae548518536442e082405beede9437679dd59816d742e1e5bc,.bob/skills/business-development-partnership-strategist/SKILL.md
business-development-strategic-partnership-analyst,business-development,sell,dealos,integration,02ee4ace227a2e0b040148d1a6775c3625329f55b5475b0b74a823fbc75214c7,.bob/skills/business-development-strategic-partnership-analyst/SKILL.md
business-development-strategist,business-development,sell,partnershipos,integration,b5b9b6a26c2ee3946185614c9f00a33c87ca4d8eff00e8b5d6784925b66a5b15,.bob/skills/business-development-strategist/SKILL.md
business-development-technology-partnership-analyst,business-development,sell,dealos,integration,7a59cc1bc38ee84ca6e0dc620f508e6780d9764fdc08fe8becfdf595243389af,.bob/skills/business-development-technology-partnership-analyst/SKILL.md
camera_height_distance,shared-execution,create,mediaos,integration,35e57c70497f75c0a72512ce53110566a104aa2fcb3a4a6aacdf67b8bac7d306,.bob/skills/camera_height_distance/SKILL.md
camera_language_design,shared-execution,create,mediaos,integration,0c66bbf210473d7ea0b7423f346c1105e5faf09dde19866e5f947e3e16bf7cfb,.bob/skills/camera_language_design/SKILL.md
camera_motion_design,shared-execution,create,mediaos,integration,48c6ff7b58d6e0ac1b499667c4edc0ad5a23a93671d7ec41bb76f293a7de3a40,.bob/skills/camera_motion_design/SKILL.md
casting-performance-development,shared-execution,run,talentos,assurance,68c27ad9cb4fa6724ce84d7d6a6127b755cbb7020e7823d76dbdbbd5a2a0253c,.bob/skills/casting-performance-development/SKILL.md
causal_chain_construction,shared-execution,learn,acceleratoros,integration,a807da37b44419f7fd22d91f2440444dd93b65e48a7920cd5c2ca77c92ddaa24,.bob/skills/causal_chain_construction/SKILL.md
celebrity-brand-strategist,shared-execution,sell,partnershipos,t07,a26d7c33bd309f73d1fb4f5f7f26de3b6bdf59dac02c82429f663e5a248e1e1e,.bob/skills/celebrity-brand-strategist/SKILL.md
character-architecture,shared-execution,create,eventos,integration,c8f142866e56e4467eeec3502bb2faac7496836fba0858df26d8b5a016a5cb19,.bob/skills/character-architecture/SKILL.md
character-visual-development,shared-execution,create,studioos,t02,6ee4ae294db2313c122a81043d69f04c8520743f491e049c03b2fdd3d03f93c2,.bob/skills/character-visual-development/SKILL.md
character_arc_audit,shared-execution,learn,acceleratoros,integration,27090d4ad8b52439f2aea723489e8a5c3e0ddadf1b557bb664aad9407c3b5cbb,.bob/skills/character_arc_audit/SKILL.md
character_bible_creation,shared-execution,learn,acceleratoros,integration,37edcc12286c4352fe7b90435ebe6de4db93b50c11d59a6c35e233c18a161a00,.bob/skills/character_bible_creation/SKILL.md
character_reference_plan,shared-execution,invest,fundraiseos,integration,5ae924fa89750b80239815bea771e282d5784011fcaf61428c394d87eebf933e,.bob/skills/character_reference_plan/SKILL.md
character_state_tracking,shared-execution,protect,patentos,integration,e878c1b6dc79b232aedb656527634f5695c21cfde392d98577db066e6a2a1c5b,.bob/skills/character_state_tracking/SKILL.md
chief-of-staff,chief-of-staff,run,executiveos,t01,0e6117e5ea7447bc6039d6e44e13b1ceda23783900d264d9173db488a820f22a,.bob/skills/chief-of-staff/SKILL.md
chief-of-staff-board-materials-governance,chief-of-staff,run,executiveos,integration,dfcc75a9c56cb1eb81b08de3cf8f2a2c03148da14a4e5878ad2511d5e220b08e,.bob/skills/chief-of-staff-board-materials-governance/SKILL.md
chief-of-staff-cross-functional-initiative-coordination,chief-of-staff,run,executiveos,integration,9e146f80df485d0c0c692698c05dd971e8d91d13a4dfa7620d0e8f429c665023,.bob/skills/chief-of-staff-cross-functional-initiative-coordination/SKILL.md
chief-of-staff-cross-functional-program-orchestrator,chief-of-staff,run,executiveos,integration,b14dd21ba60811b56355f69e930c4aceec9986bd2f20be7ca45a6b457e70d717,.bob/skills/chief-of-staff-cross-functional-program-orchestrator/SKILL.md
chief-of-staff-decision-intelligence-specialist,chief-of-staff,run,executiveos,t03,4d68dc2ef88e4380bd098f0f6cdd74a4f3028685891e61b39d73edcf7d154697,.bob/skills/chief-of-staff-decision-intelligence-specialist/SKILL.md
chief-of-staff-decision-record-management,chief-of-staff,run,executiveos,integration,4eebaa5aac39d25177f72d3e6b3d792924634ed1c16b9fd9dbe572185367abd9,.bob/skills/chief-of-staff-decision-record-management/SKILL.md
chief-of-staff-decision-rights-mapping,chief-of-staff,run,executiveos,assurance,7b993070dd1d22b70eb0e5fbe2c4364c40ae4b1652b77a0708e381a7d0cd4f5a,.bob/skills/chief-of-staff-decision-rights-mapping/SKILL.md
chief-of-staff-dependency-planner,chief-of-staff,run,executiveos,integration,7cfec035a2d744aaa373cdd8a6a804a09e9598403619dc8bef70a9547be5fce9,.bob/skills/chief-of-staff-dependency-planner/SKILL.md
chief-of-staff-escalation-triage,chief-of-staff,run,executiveos,assurance,0fb3d759308d4766fefb025403ad080d1b48e52575d5ed48192bcd914de51f92,.bob/skills/chief-of-staff-escalation-triage/SKILL.md
chief-of-staff-evidence-coordinator,chief-of-staff,run,executiveos,integration,f79120cf5ed8346bf03b6145247bfe5c4d08e9bfc368a0f1d028fec0b40becec,.bob/skills/chief-of-staff-evidence-coordinator/SKILL.md
chief-of-staff-executive-briefing-specialist,chief-of-staff,run,executiveos,t08,2c11b715c89aa27ee9c08cee7831f73956ef5cdbb1b9596ee33ef96cebff2d85,.bob/skills/chief-of-staff-executive-briefing-specialist/SKILL.md
chief-of-staff-executive-chief-of-staff,chief-of-staff,run,executiveos,t08,ca47b56dca0be95eb904ac0c4df39db75ca480ea95ff78cfc5642c08c2f72827,.bob/skills/chief-of-staff-executive-chief-of-staff/SKILL.md
chief-of-staff-executive-communications-control,chief-of-staff,run,executiveos,integration,5dd47d264a316235fdb9127a0efc91f21513ea803dfce5eb706e3e5a060b6250,.bob/skills/chief-of-staff-executive-communications-control/SKILL.md
chief-of-staff-executive-decision-analyst,chief-of-staff,run,executiveos,t03,8a8762ad4aa244f95b00d8a1afc70188ef583fd2320bbc5f62da46e1192493bf,.bob/skills/chief-of-staff-executive-decision-analyst/SKILL.md
chief-of-staff-executive-meeting-orchestration,chief-of-staff,run,executiveos,integration,13975732620ae3bbb14d3a1d885dda00d35fd88ba1ec4e0af5ec9931563daed8,.bob/skills/chief-of-staff-executive-meeting-orchestration/SKILL.md
chief-of-staff-executive-priority-shaping,chief-of-staff,run,executiveos,integration,8e386d133d18ff9718b5d4a8649ad9324620c46d420fcb7f00367b7b3c8ea423,.bob/skills/chief-of-staff-executive-priority-shaping/SKILL.md
chief-of-staff-handoff-coordinator,chief-of-staff,run,executiveos,integration,651d88d2442a85b098d5123a3420ea095417c06e8ea0d6cf059b7de16a5d3447,.bob/skills/chief-of-staff-handoff-coordinator/SKILL.md
chief-of-staff-objective-completion-auditor,chief-of-staff,run,executiveos,integration,348ffc39fd4d8b5fa7fea6caca848ecf983e6c68148d9bc28fe54928a1672353,.bob/skills/chief-of-staff-objective-completion-auditor/SKILL.md
chief-of-staff-orchestrator,chief-of-staff,run,executiveos,integration,bcd438fbaa75828416b3c6fcf90f77fe7a59fdf075d82d8e150a8a814457c3db,.bob/skills/chief-of-staff-orchestrator/SKILL.md
chief-of-staff-organizational-sensing,chief-of-staff,run,executiveos,assurance,9989a0afa9036954107b76773e1a1f4af51243617a44111c8f338a7df7bf0196,.bob/skills/chief-of-staff-organizational-sensing/SKILL.md
chief-of-staff-parallelization-planner,chief-of-staff,run,executiveos,integration,9a40f5c27ed1c35640609b4c35229ba52c73acef6535443005a3b5c24bfe02f1,.bob/skills/chief-of-staff-parallelization-planner/SKILL.md
chief-of-staff-principal-transition-handoff,chief-of-staff,run,executiveos,integration,6c7339e0eefb28334f4b20495bfaba11d58d90375f7e183a5672083d5ec504a5,.bob/skills/chief-of-staff-principal-transition-handoff/SKILL.md
chief-of-staff-privacy-aware-information-handling,chief-of-staff,run,executiveos,integration,bfea00050a8841f9b417c33f32a4fb9e9816f0f4a7a7c4840419837497982509,.bob/skills/chief-of-staff-privacy-aware-information-handling/SKILL.md
chief-of-staff-risk-crisis-coordination,chief-of-staff,run,executiveos,integration,f9ed9fc993856f6284969c7bcbe5c1ecca3d02b820be34fba7d8fad139ddbf68,.bob/skills/chief-of-staff-risk-crisis-coordination/SKILL.md
chief-of-staff-risk-escalation-coordinator,chief-of-staff,run,executiveos,assurance,01724e1e182214ab80898dc067b2dffab7b1e89a9e70e773a24d41b881a78a07,.bob/skills/chief-of-staff-risk-escalation-coordinator/SKILL.md
chief-of-staff-stakeholder-engagement-planning,chief-of-staff,run,executiveos,integration,41fa74a471e722b7dfb6084f1e266b8341d3031adcc5e3713472f7290c983d58,.bob/skills/chief-of-staff-stakeholder-engagement-planning/SKILL.md
chief-of-staff-strategic-advisor,chief-of-staff,run,executiveos,integration,7e2927e22f53727c12de854690b4a5703bc1b54440d17610b588d0b378ec3dba,.bob/skills/chief-of-staff-strategic-advisor/SKILL.md
chief-of-staff-strategic-operating-cadence,chief-of-staff,run,executiveos,t06,e80733dd021c99c207253cdc490b5a8344c6e336d544ba5c4f31ab7387d29046,.bob/skills/chief-of-staff-strategic-operating-cadence/SKILL.md
chief-of-staff-work-decomposition-planner,chief-of-staff,run,executiveos,integration,2c4affb2ccde7d0e57c94bf67c9d1cb0df27e8cb73205598f6c5d608c9b63e4e,.bob/skills/chief-of-staff-work-decomposition-planner/SKILL.md
cinematography-design,shared-execution,learn,acceleratoros,t01,897991fab896dd9362c84f322bae8d77070e37890b801c2aab46ca2c84fdc8df,.bob/skills/cinematography-design/SKILL.md
cio-agent-evaluation,shared-execution,make,labos,assurance,5c3a1aef42b211c81ca78b321dfd9164357d07972a257f18c617e48f151ba21b,.bob/skills/cio-agent-evaluation/SKILL.md
cio-agent-strategy,shared-execution,run,enterpriseos,integration,f415434879f252d8547bc59f6bffd4aa6457735b4a062042cdc7d1b7c6f0e7fa,.bob/skills/cio-agent-strategy/SKILL.md
cio-ai-architecture,shared-execution,run,enterpriseos,integration,812008106fd34129ac8cfda35cd94cb613a8bb100582bb5c6c225be34dbbdda9,.bob/skills/cio-ai-architecture/SKILL.md
